Credit_Score,Income,Loan_Amount,Term,Age,Employment_Length,Num_of_Late_Payments,Num_Loans,Debt_to_Income,Home_Ownership,Marital_Status,Education_Level,Sex,Defaulted
604.9934528520756,109802.38429029082,25058.124076510994,30,67,19,2,0,0.3161669790412176,OWN,SINGLE,MASTER,FEMALE,0
712.2849932347499,22160.24557152696,12387.384884585517,30,69,2,1,3,0.3058204403043435,MORTGAGE,MARRIED,BACHELOR,FEMALE,0
543.2379570617405,11090.533337092187,50000.0,15,60,11,1,1,0.17907672524396392,RENT,MARRIED,MASTER,MALE,0
635.7620514978706,135066.68259777434,23722.35826668418,30,44,39,0,0,0.20611416739718258,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,1
662.0295631711899,43866.00805789321,26111.331547105663,15,49,1,2,3,0.04237739064612579,OWN,MARRIED,BACHELOR,MALE,0
701.4438834058749,47458.34917724763,39565.285417431434,30,31,35,4,1,0.13737262698351882,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
721.161487808889,126409.7070924529,6406.07753857549,15,35,13,1,2,0.073293223457093,OWN,SINGLE,BACHELOR,FEMALE,0
537.5357908162131,87811.500470033,32908.650702491985,30,45,15,0,3,0.4095096724865307,RENT,DIVORCED,HIGH_SCHOOL,MALE,0
496.58858292643777,82794.38860408038,5000.0,15,46,18,2,1,0.16371536778163837,OWN,DIVORCED,BACHELOR,MALE,0
777.7676821898509,168250.11724505422,8472.84488332029,30,33,33,0,0,0.2867243602555089,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
683.2314011979591,27824.08848099285,8177.732725404558,15,52,5,0,1,0.2504815421468936,RENT,SINGLE,DOCTORATE,MALE,1
575.1513463443446,106392.00640406186,50000.0,30,64,12,3,2,0.22634544101240253,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
805.1151975522523,62850.656244854224,38833.59352744885,30,48,35,2,3,0.09787676083985698,OWN,DIVORCED,BACHELOR,FEMALE,0
661.5674634292859,73429.61394316284,24157.59931969776,15,21,21,3,3,0.1932734616160555,RENT,DIVORCED,BACHELOR,MALE,0
767.9297184063827,136423.42132062657,25969.828468404285,30,54,17,1,3,0.4774340144308879,OWN,DIVORCED,BACHELOR,FEMALE,0
656.7518481410109,85391.78781448118,16514.05159368262,15,34,11,1,2,0.40220432676005763,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
850.0,86914.80395248166,50000.0,15,56,29,2,0,0.526643700658367,OWN,SINGLE,DOCTORATE,MALE,1
825.5340842443204,113625.36686549011,13713.850826421116,30,65,39,4,3,0.5618571836782187,MORTGAGE,MARRIED,MASTER,FEMALE,0
625.1035851520926,41752.36352285573,9577.423313643418,15,63,6,3,0,0.23883779607401057,MORTGAGE,DIVORCED,MASTER,MALE,0
747.1570950954356,18039.51663304968,5000.0,30,43,31,1,1,0.3888028999152428,RENT,DIVORCED,BACHELOR,FEMALE,1
714.5375949585148,7759.540298948319,30854.814357662395,30,65,18,4,0,0.19678683124568414,RENT,SINGLE,HIGH_SCHOOL,FEMALE,0
786.8631557532349,38317.82946880009,26518.58563944405,15,56,5,1,0,0.2682875891614247,OWN,SINGLE,BACHELOR,MALE,1
553.5076539419896,162810.3564970161,9701.696856981685,30,58,19,3,3,0.28175607964871835,MORTGAGE,MARRIED,MASTER,MALE,0
718.6051459998439,4839.581713915846,5000.0,15,21,26,1,4,0.3896707918039192,MORTGAGE,SINGLE,DOCTORATE,FEMALE,0
755.8424486849588,48937.3188207114,36526.68632221283,15,47,36,1,4,0.464239270392065,RENT,MARRIED,MASTER,MALE,0
474.12605135768854,46159.33500555396,5000.0,30,47,6,2,2,0.24624341943088582,RENT,MARRIED,DOCTORATE,FEMALE,0
531.6741487334225,75370.33489045504,24327.641613204756,30,39,4,3,2,0.28390099184545364,RENT,DIVORCED,DOCTORATE,FEMALE,0
446.07678222398994,100786.86062696483,50000.0,15,28,10,1,4,0.2322842010078658,RENT,MARRIED,HIGH_SCHOOL,FEMALE,0
623.0593165555442,103023.67441798726,11513.019832739177,15,19,14,3,1,0.2789698335886024,OWN,DIVORCED,MASTER,FEMALE,0
721.7542255795962,30846.128071553077,5356.893620974138,30,61,2,2,3,0.2626657390278319,OWN,MARRIED,BACHELOR,FEMALE,0
800.2357052096028,51643.91431067942,24406.85528239596,30,29,4,2,3,0.3549203203128289,OWN,MARRIED,HIGH_SCHOOL,MALE,1
657.4094780419775,74128.99752441498,33979.392020186504,30,47,22,2,1,0.13580358804154044,OWN,SINGLE,DOCTORATE,FEMALE,0
812.8615545571292,47565.44369082265,15812.127263778011,30,53,36,0,1,0.1626143298030193,RENT,SINGLE,MASTER,FEMALE,0
511.9898541785109,140367.27880099963,50000.0,15,35,8,5,4,0.43623663725440737,OWN,DIVORCED,BACHELOR,FEMALE,0
479.6617560644845,84548.74758191257,5000.0,30,43,14,2,2,0.3288580333651671,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
644.4452301103381,96743.88930249088,14055.693378571474,15,24,2,2,1,0.19363262766618522,OWN,MARRIED,BACHELOR,FEMALE,0
688.4065448939307,93144.06343337064,25349.184946995563,15,18,28,0,2,0.5840364554906169,RENT,DIVORCED,MASTER,FEMALE,0
646.7305251905907,118673.69287426624,39703.06984861358,30,43,5,4,0,0.035345614946842505,MORTGAGE,DIVORCED,BACHELOR,MALE,1
443.25578999601237,69051.07793518534,5000.0,15,40,16,1,3,0.25681603541862563,RENT,DIVORCED,HIGH_SCHOOL,MALE,0
641.0879960487212,4841.597397792328,32189.106428080853,30,43,25,1,4,0.242844044324238,MORTGAGE,MARRIED,BACHELOR,FEMALE,0
519.5530499495146,79984.39758763208,16090.831747996597,15,62,20,5,3,0.45060167594505257,MORTGAGE,SINGLE,MASTER,FEMALE,1
716.9672548830039,27432.155310408547,10101.963870055586,30,23,7,0,4,0.20120255300939469,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,1
686.6598246096848,33569.16591251216,5000.0,15,23,20,2,0,0.24203678964164194,OWN,MARRIED,DOCTORATE,MALE,0
556.0120213672644,89318.20093775466,40093.4742120851,15,61,10,1,3,0.27770672452244666,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
598.6133082663307,121914.15357168179,5000.0,30,25,37,3,0,0.11459227463231245,RENT,SINGLE,MASTER,FEMALE,0
544.0786478111048,61063.578836803084,7415.125564448649,30,41,7,2,4,0.2958076505489145,RENT,DIVORCED,BACHELOR,FEMALE,0
643.7320902726829,75441.65062994818,6851.088810554416,15,39,23,5,1,0.2714119953989378,OWN,MARRIED,DOCTORATE,FEMALE,1
745.5142320501238,145110.7472317619,41023.152074006204,15,36,34,3,3,0.4816905964950782,RENT,SINGLE,DOCTORATE,FEMALE,0
551.4273953664456,72037.65897442841,22337.744914522587,30,54,13,2,0,0.6850453067539968,RENT,MARRIED,BACHELOR,FEMALE,0
700.4046515517845,190084.15570901975,31859.621166212815,15,35,13,2,3,0.4770412591877109,MORTGAGE,SINGLE,MASTER,MALE,0
596.9742381627559,88275.4822815772,5766.122643864525,30,48,9,1,3,0.22619995820099928,RENT,DIVORCED,HIGH_SCHOOL,FEMALE,0
570.7127167737656,28038.13795779088,19609.871499531324,15,54,11,0,3,0.10815875338211413,MORTGAGE,DIVORCED,MASTER,FEMALE,0
639.2969640045442,97667.08105522662,16960.77524245072,30,47,37,1,2,0.16265556792838198,OWN,SINGLE,DOCTORATE,FEMALE,0
546.4757677580626,79057.91924413889,35774.92548385835,15,59,33,3,0,0.17644892541605123,RENT,MARRIED,HIGH_SCHOOL,FEMALE,0
594.6350694652818,124487.63770413728,47307.742024201485,30,50,9,1,0,0.10490339272132464,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
530.2122107411152,93659.06756349793,5000.0,30,27,16,1,3,0.4529803309720262,RENT,MARRIED,BACHELOR,FEMALE,0
846.472513291639,53077.20080081131,22418.38001779072,15,54,16,0,1,0.3951666074119449,MORTGAGE,SINGLE,MASTER,FEMALE,0
653.5263551971728,1214.911814468287,5000.0,30,29,2,2,3,0.25029583424751206,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
580.0274492007414,49548.83713569873,15919.492147397792,15,47,30,3,2,0.2363619490218344,RENT,MARRIED,BACHELOR,FEMALE,0
671.3979910734222,17473.977289534996,6783.23341139772,30,44,0,4,4,0.36097805658461996,OWN,DIVORCED,MASTER,MALE,1
638.767195030917,30973.827509763865,7328.059290589237,30,56,11,2,2,0.30034159006034905,MORTGAGE,MARRIED,DOCTORATE,MALE,0
627.9030400466777,89428.92022103048,8706.896993582342,30,26,38,3,1,0.21399250572873518,OWN,SINGLE,DOCTORATE,MALE,0
711.4166700043426,143495.22521757032,19419.820102765225,15,38,3,3,3,0.21886764771212514,RENT,DIVORCED,MASTER,FEMALE,0
725.7507710047305,79733.57649114906,8130.812695656679,30,29,12,2,0,0.4426153927073689,RENT,DIVORCED,HIGH_SCHOOL,MALE,0
596.9498852389472,205.8468982407794,26387.602079855373,15,46,33,3,3,0.15350102995655035,OWN,MARRIED,HIGH_SCHOOL,MALE,0
592.418175935532,82230.13341100703,10367.997575476584,30,50,20,0,1,0.4433654211521142,RENT,MARRIED,DOCTORATE,MALE,0
622.4948302848356,119831.57433228256,5000.0,15,60,21,2,0,0.3253350724500852,MORTGAGE,MARRIED,DOCTORATE,MALE,0
419.8078835264415,29510.85478403089,30627.31297166667,15,32,3,2,2,0.56565594075909,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,0
498.4808937801448,53299.14166635412,6730.6778590342765,15,19,17,4,4,0.2202397286675619,RENT,SINGLE,MASTER,MALE,0
786.6874267444525,60734.40973645986,11339.698253218858,30,69,4,2,4,0.1044566260728614,RENT,MARRIED,DOCTORATE,MALE,0
814.4967713501284,20755.084345887997,23131.855740636514,15,56,18,2,3,0.31498128454200114,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
625.0963960443622,92414.02169219295,8083.004173809955,30,61,1,2,2,0.1355731263412047,MORTGAGE,MARRIED,MASTER,MALE,0
707.6556963055766,53952.59256961092,5000.0,15,35,11,2,1,0.13055575101121267,OWN,SINGLE,BACHELOR,FEMALE,0
681.1250154543536,80976.62219535139,9365.575857042946,15,20,16,1,4,0.5447537220816466,RENT,MARRIED,MASTER,MALE,0
850.0,15625.391109894997,50000.0,15,24,9,2,2,0.458297034584871,RENT,SINGLE,HIGH_SCHOOL,MALE,0
761.9574911434577,38127.08498382948,20529.613213422243,15,60,33,3,3,0.2513733219633596,OWN,DIVORCED,MASTER,MALE,0
637.2082408519234,96119.06789138856,22263.09937390083,30,35,5,1,0,0.28966514880992145,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
554.4459559399575,41358.34239541165,20008.78713472277,15,61,7,3,3,0.2792099640260489,MORTGAGE,MARRIED,DOCTORATE,MALE,1
489.35536797424277,146348.19256167026,5000.0,15,55,10,3,3,0.3627972552869115,MORTGAGE,DIVORCED,BACHELOR,MALE,0
670.3463635867223,40018.190719269885,10837.172910217845,30,54,11,1,2,0.21561593307625704,OWN,MARRIED,DOCTORATE,FEMALE,0
574.3649254715697,71234.23628759429,27801.21276197348,15,50,8,1,4,0.013998007373799335,MORTGAGE,MARRIED,DOCTORATE,MALE,0
507.7746290402326,106629.54159365449,5000.0,15,61,1,4,2,0.08292415012706633,MORTGAGE,DIVORCED,HIGH_SCHOOL,MALE,0
585.3427115757473,10918.286646651584,6510.5249928659005,15,48,7,2,0,0.17481305800830646,MORTGAGE,DIVORCED,HIGH_SCHOOL,MALE,0
541.8451996385605,28040.44059903879,6468.09482616204,15,28,10,1,2,0.2143874083053291,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,1
818.7141635072564,16282.815728504735,11313.34368091962,30,21,35,1,1,0.3829665781040867,RENT,DIVORCED,HIGH_SCHOOL,MALE,0
738.1639756949451,123129.2051713591,50000.0,30,35,9,0,3,0.48251884664016637,OWN,DIVORCED,DOCTORATE,FEMALE,0
649.2027358683382,32407.09270537766,5000.0,15,21,20,2,4,0.1721247551674376,OWN,MARRIED,HIGH_SCHOOL,FEMALE,0
797.9944138890025,187909.9642834126,14625.331374118947,30,66,19,3,0,0.2689146079713267,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,1
657.7368307647619,31787.62006713057,5000.0,30,51,7,2,3,0.37933700786961716,OWN,MARRIED,DOCTORATE,MALE,1
563.8715798671736,69227.56515985185,50000.0,15,46,35,1,2,0.17192241932574226,OWN,DIVORCED,BACHELOR,MALE,0
802.3124077269657,137105.4976283938,5000.0,30,41,28,1,1,0.4637907771848696,RENT,DIVORCED,BACHELOR,MALE,1
703.8910043684658,160304.64440795616,10336.907535594775,15,39,11,4,2,0.07672885439365665,OWN,SINGLE,MASTER,MALE,0
546.2753845673544,163075.1788318199,26779.437647354163,30,19,13,1,3,0.24571857035331027,RENT,DIVORCED,DOCTORATE,MALE,0
630.9661321916392,120418.31152965712,24385.412974063118,30,61,20,1,0,0.24469616010566342,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,0
562.4381746615243,111203.12629057313,10988.856460398192,30,23,21,3,4,0.3727294203642797,RENT,MARRIED,MASTER,FEMALE,0
511.7200269035664,89626.34746005916,8508.994578636408,15,59,20,1,3,0.11165826697996167,RENT,MARRIED,BACHELOR,FEMALE,1
742.6177547531641,98918.0538083319,10137.083028682518,30,42,29,1,0,0.4657699051750481,OWN,SINGLE,BACHELOR,MALE,0
840.9416640470131,32440.71418357333,6138.011765400787,15,38,38,3,3,0.40286889135392423,RENT,DIVORCED,DOCTORATE,FEMALE,0
510.1432426180859,19090.055828884644,5000.0,15,33,19,2,1,0.2511483030636773,RENT,MARRIED,HIGH_SCHOOL,FEMALE,0
706.296923669057,59831.2771294524,13195.783837367602,30,48,23,2,2,0.21785846334980966,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,1
584.9357430878173,51490.76887375358,6254.084119078702,15,31,22,2,4,0.36202118927167676,RENT,SINGLE,MASTER,FEMALE,1
601.2874616235304,37338.597533636246,6778.431292674276,30,56,6,2,0,0.4091058526954105,RENT,MARRIED,BACHELOR,MALE,0
590.7606075761131,94819.37237283576,21386.27798766368,15,45,8,3,4,0.4301266324631075,RENT,MARRIED,MASTER,MALE,0
563.6009230320184,107765.26042852554,50000.0,15,49,0,3,4,0.17045847687962806,RENT,SINGLE,MASTER,FEMALE,0
654.8521627944828,64420.34431459237,18508.506538853348,30,45,25,5,4,0.14861809154528466,RENT,DIVORCED,MASTER,FEMALE,0
566.9049883588962,133876.5040527631,5000.0,30,68,37,1,0,0.14771472152976958,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
677.0456825779838,2915.544293324747,5000.0,30,66,37,3,0,0.4456815551059094,RENT,MARRIED,BACHELOR,FEMALE,0
644.9761890550863,50317.02703601409,50000.0,30,26,21,1,4,0.25098821527313986,RENT,SINGLE,MASTER,FEMALE,0
626.105195313359,24158.88396985975,7056.242294367189,15,62,9,0,2,0.12367697005988552,RENT,SINGLE,BACHELOR,FEMALE,0
559.2436337958402,33326.830853652995,5000.0,15,39,5,2,3,0.38382887729202736,RENT,SINGLE,BACHELOR,FEMALE,0
592.3228669431667,55865.965707865034,18278.10095517648,15,49,16,3,4,0.39727100324553744,OWN,DIVORCED,MASTER,FEMALE,0
725.5391225825756,53912.62458083582,19544.649426011678,30,22,37,1,1,0.21891389079204032,MORTGAGE,DIVORCED,MASTER,FEMALE,1
700.0917187624381,135672.48716210655,20911.185616462637,15,40,23,4,4,0.09487596715277204,OWN,DIVORCED,DOCTORATE,MALE,0
552.2444755201449,91540.58422773887,6223.163933391319,30,22,9,1,0,0.7369290084627342,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
659.9332305429226,8790.658783539751,5000.0,15,59,7,0,3,0.23589884754543217,RENT,MARRIED,BACHELOR,MALE,0
725.138712337179,152704.62831670942,50000.0,30,49,20,2,1,0.3585391370756685,RENT,DIVORCED,MASTER,MALE,0
483.05947188786286,121051.68477626765,5777.4701903853165,15,27,5,0,3,0.22583343197898553,MORTGAGE,SINGLE,MASTER,FEMALE,0
704.3360192379935,89104.88517343078,22541.85804892322,15,56,20,4,3,0.15226984612263797,MORTGAGE,DIVORCED,BACHELOR,FEMALE,0
583.7376241054153,48675.7950575084,24526.404489001525,30,32,38,1,1,0.3284605320005925,OWN,MARRIED,MASTER,MALE,0
707.0598668593159,12028.038163826015,18832.551163836397,15,24,23,2,4,0.11947758587093814,MORTGAGE,MARRIED,DOCTORATE,MALE,0
573.6740843457483,41389.66119644735,7505.723969681784,30,46,32,1,4,0.3726880031657027,RENT,SINGLE,BACHELOR,FEMALE,0
469.51178993354813,114437.4309852093,6324.271820651319,15,64,17,1,4,0.5856838473440281,OWN,MARRIED,MASTER,MALE,0
487.2457562116837,154229.31529673043,18209.56726440718,15,20,27,1,2,0.20306593133913795,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
654.8084946661382,137162.17641360947,40212.58834987981,30,36,31,2,4,0.18730793072300556,MORTGAGE,SINGLE,MASTER,FEMALE,0
675.9722501721482,35557.52891068629,50000.0,30,27,11,1,1,0.1336147543659826,OWN,SINGLE,MASTER,MALE,1
559.5683374895591,4019.128335549438,5000.0,15,45,26,2,2,0.1931248424929694,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
713.8592458777374,67044.3123455602,5000.0,15,46,9,3,4,0.21987205885070596,RENT,MARRIED,BACHELOR,MALE,1
483.847993773104,28421.96827814258,50000.0,15,32,31,4,2,0.45939990989543045,OWN,MARRIED,HIGH_SCHOOL,FEMALE,0
643.3920201352684,76158.38570923907,26676.712276174454,15,52,25,2,1,0.3320312301706407,MORTGAGE,MARRIED,MASTER,FEMALE,0
528.8983800237543,52619.87068506656,42910.57132688894,15,23,24,2,4,0.4353973697178231,RENT,MARRIED,BACHELOR,MALE,1
584.8163892197841,36698.17490658788,5000.0,15,29,10,3,0,0.19605250252876155,MORTGAGE,SINGLE,BACHELOR,MALE,0
654.7398671316414,19735.153363339778,17714.54534529418,30,64,22,3,1,0.3139811553207685,OWN,SINGLE,DOCTORATE,FEMALE,1
563.9586634716047,85680.00532848583,24155.573711421624,30,55,33,2,3,0.2987229163684188,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
611.5444455770174,33364.958016904435,22795.67972698355,30,30,39,3,3,0.038365250487443985,MORTGAGE,DIVORCED,MASTER,MALE,0
750.6292809214441,1504.1582144856002,10490.098230078867,15,46,22,1,1,0.04394597146740671,MORTGAGE,DIVORCED,MASTER,FEMALE,0
592.3108130476851,83613.11066408246,5000.0,15,36,28,4,3,0.04959484484746865,RENT,DIVORCED,MASTER,MALE,0
733.5692112065142,58624.254747468185,17489.835021813426,15,20,30,0,1,0.2395636514821449,RENT,MARRIED,MASTER,MALE,1
537.0293145342382,148612.57983348722,5836.52064757029,30,25,6,5,0,0.40624597853522315,MORTGAGE,SINGLE,DOCTORATE,MALE,0
702.9804177915282,143062.9607273935,11965.987466954006,30,25,39,2,1,0.1450204160911776,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
794.15686206579,37145.187170686404,50000.0,15,37,32,1,4,0.09108176175620504,OWN,DIVORCED,HIGH_SCHOOL,MALE,0
402.83554998727107,29889.396981910973,10184.382219394243,15,64,20,1,4,0.17726857938609017,MORTGAGE,DIVORCED,BACHELOR,FEMALE,0
570.3104744529523,83438.71280375119,36626.845470288834,30,21,1,1,2,0.2568282802399632,OWN,SINGLE,BACHELOR,MALE,0
707.707212718054,10080.728040585425,5000.0,30,68,17,2,3,0.13523063677427852,RENT,DIVORCED,DOCTORATE,FEMALE,0
629.6954613957007,75089.5949909733,22322.93228925945,30,38,32,1,3,0.10432270541008071,MORTGAGE,DIVORCED,BACHELOR,FEMALE,0
687.1145873371308,98304.01391923451,50000.0,15,20,36,4,1,0.09870751983713322,OWN,SINGLE,BACHELOR,MALE,0
589.6014813284179,121346.66119421538,5000.0,15,62,33,3,3,0.6799009194853185,RENT,DIVORCED,MASTER,MALE,0
658.65897874729,54992.29617600236,5000.0,15,25,19,0,4,0.08161594989342616,OWN,DIVORCED,HIGH_SCHOOL,MALE,0
634.4322764607921,49816.31249115171,11368.487136501377,30,40,34,2,0,0.34615131813062555,RENT,MARRIED,BACHELOR,FEMALE,1
766.7782061659807,16100.870662171947,5000.0,30,33,17,0,1,0.6697424146261156,MORTGAGE,DIVORCED,BACHELOR,FEMALE,0
675.4420843301214,18655.982298006995,27597.05105791522,15,30,23,0,3,0.44707169192000473,OWN,MARRIED,HIGH_SCHOOL,FEMALE,0
683.7602662075202,48676.05540492366,49196.16465792632,15,20,7,2,4,0.10403215299508577,MORTGAGE,SINGLE,MASTER,MALE,0
608.8123033877532,78368.2753408089,11383.965114424755,30,65,29,3,2,0.5785044003585726,OWN,MARRIED,DOCTORATE,MALE,0
601.2393775927507,105679.23131166247,5987.311649906385,15,26,9,2,3,0.08545257184960373,RENT,SINGLE,DOCTORATE,MALE,0
606.744181218038,19841.052465982757,11397.480650666908,30,31,22,2,0,0.17413207358582633,OWN,MARRIED,BACHELOR,MALE,0
689.4452142378296,134634.42844797607,25707.11503912119,30,30,10,1,0,0.21998948044018513,OWN,MARRIED,MASTER,MALE,0
607.9015519179737,46443.81994787156,5000.0,15,24,1,0,3,0.11156342175734124,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
678.9774856896413,58931.635282578194,17805.34544578956,30,32,25,2,3,0.2908978920024542,MORTGAGE,DIVORCED,DOCTORATE,MALE,0
850.0,22639.416042608827,19001.691557042916,15,24,35,3,4,0.14760008415528367,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
737.1124703431692,61212.01301364708,20305.004827063356,30,55,32,3,3,0.6671424378375695,RENT,DIVORCED,DOCTORATE,MALE,0
617.3976467832159,104202.26981805249,5542.020460528032,30,51,12,3,2,0.20806178701546574,MORTGAGE,DIVORCED,DOCTORATE,MALE,0
770.1213922163945,96842.19485462166,25038.95665264673,15,58,39,3,4,0.4029740466041585,OWN,DIVORCED,BACHELOR,MALE,0
609.1924626978448,45933.62214408933,5000.0,30,39,24,0,1,0.5778790868050008,RENT,MARRIED,DOCTORATE,MALE,1
446.1875464822146,63349.535861243596,5000.0,15,41,3,1,2,0.35096255154551526,MORTGAGE,DIVORCED,BACHELOR,MALE,0
549.1913689082596,85796.96088520497,41987.99523561042,15,66,18,2,4,0.6586435730821777,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
462.9208078974144,18127.292844327138,26843.494172906587,30,54,17,1,4,0.43716360543801425,OWN,MARRIED,HIGH_SCHOOL,MALE,1
614.8486515958691,33547.36613268526,5000.0,15,61,36,4,0,0.31919781071933445,RENT,MARRIED,MASTER,FEMALE,0
651.8418379189552,99713.23398109135,5710.388529673615,15,18,29,0,4,0.23057635509190597,OWN,SINGLE,BACHELOR,FEMALE,0
817.6437312275283,2714.4711584624674,5000.0,15,27,18,1,2,0.06951425179168572,MORTGAGE,DIVORCED,MASTER,FEMALE,0
682.6927373764163,74677.89660833146,6316.318285385556,15,60,22,4,3,0.24443671583210766,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
628.0899471191136,7829.090231170252,5688.674289142449,15,33,15,1,2,0.1312572492200931,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,1
732.9405581183489,83321.49912167632,5000.0,15,63,0,2,1,0.4977813250694695,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
428.88646909921147,58217.92588512582,12284.521106842709,30,25,11,4,4,0.13081048179853794,RENT,MARRIED,HIGH_SCHOOL,MALE,0
673.5614558108566,20756.59079527548,26390.17793398541,15,66,23,2,4,0.2829613097393499,OWN,SINGLE,DOCTORATE,MALE,0
727.0865193886967,118236.96772285856,18665.265313898348,30,42,33,3,4,0.3932571638092032,RENT,DIVORCED,HIGH_SCHOOL,MALE,1
502.1413754220158,23270.42116009754,22348.05468606294,30,67,7,1,4,0.11815215636905586,RENT,MARRIED,DOCTORATE,FEMALE,0
764.375404320693,19487.37814928095,5000.0,15,29,17,2,0,0.2921781890667169,RENT,DIVORCED,DOCTORATE,MALE,1
683.8496407494414,70028.45986154715,50000.0,30,42,4,1,0,0.18360197567584968,MORTGAGE,MARRIED,MASTER,MALE,0
608.4712086099198,117431.86747143576,36463.99146316579,30,34,25,3,3,0.3610695224778302,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
713.2781866106285,9208.909051080154,32704.37998976395,15,43,29,3,4,0.08731620315320478,MORTGAGE,SINGLE,MASTER,MALE,0
850.0,63083.99249239858,34630.281073094615,15,63,12,1,1,0.6575726211950536,MORTGAGE,MARRIED,DOCTORATE,MALE,0
668.1866255058495,81440.82501652864,50000.0,15,65,18,3,3,0.3138427261479172,OWN,MARRIED,DOCTORATE,FEMALE,0
674.8220586300336,94655.2803631572,15716.391357000704,30,31,28,3,4,0.5908104280722537,OWN,MARRIED,HIGH_SCHOOL,MALE,1
604.0639100459756,68822.07776386126,5000.0,30,58,2,3,0,0.44868028652181924,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
565.0155630535209,41648.608045833884,19183.109135951567,15,53,25,2,1,0.16220128188122723,MORTGAGE,SINGLE,DOCTORATE,FEMALE,0
733.0335816544246,18620.488967564015,27164.36372469671,15,40,39,0,3,0.40967806006642943,OWN,DIVORCED,BACHELOR,MALE,0
564.3916174091132,64307.19415231874,26781.910647468012,30,60,11,4,1,0.5356714249960283,RENT,SINGLE,BACHELOR,FEMALE,0
657.1566237219392,6393.049400719654,14739.850823934305,30,23,1,1,4,0.47072090857637255,RENT,MARRIED,BACHELOR,MALE,0
602.2342553234884,86067.52417473038,5000.0,30,64,10,2,2,0.30762856149862816,MORTGAGE,DIVORCED,DOCTORATE,MALE,0
697.8979825746392,81827.99020788338,9276.07181512589,30,22,27,2,1,0.149780837824845,RENT,SINGLE,BACHELOR,MALE,0
683.3662105286949,105196.74205430975,50000.0,15,60,17,1,1,0.37562352734183435,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
753.7539944257899,58146.62177709192,17562.994227461633,30,42,12,2,0,0.3585833464759429,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,1
598.9983601145253,9513.464764503122,15458.182760697726,30,35,36,6,4,0.20367609849078544,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
623.0125064706629,90957.71305025989,6262.8289717172765,30,30,21,0,1,0.11120622442096126,OWN,MARRIED,MASTER,FEMALE,0
552.1236284217692,162874.77348558494,9191.529071062943,30,60,11,4,4,0.32465284934657035,RENT,MARRIED,HIGH_SCHOOL,FEMALE,0
605.5706739923888,61039.6853837704,45141.929201180115,15,31,1,2,0,0.1340996784920711,OWN,SINGLE,BACHELOR,FEMALE,1
687.7300493044852,23599.852938543278,21960.032354921303,15,45,36,1,4,0.20391525678072642,RENT,MARRIED,BACHELOR,FEMALE,0
725.6988616645352,50855.17794475799,30965.63586149921,30,35,6,2,0,0.38907027006992223,OWN,DIVORCED,MASTER,FEMALE,0
557.7834675822374,128743.82095740925,12115.38292842597,30,45,25,4,0,0.12775702884971768,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,1
736.960592010566,27701.791043773235,19898.413147100437,15,68,25,1,3,0.08364750559922057,MORTGAGE,MARRIED,MASTER,FEMALE,1
785.5637858804951,20040.39966748732,5710.5840639267635,15,44,23,2,4,0.059532127681471515,MORTGAGE,DIVORCED,BACHELOR,FEMALE,1
691.3434903223701,35862.82389089838,24446.865612079684,30,49,11,2,2,0.3489400600181042,OWN,MARRIED,DOCTORATE,MALE,0
837.6795812558066,12333.569587064383,11158.391226447246,30,64,15,5,3,0.36049301963508157,RENT,DIVORCED,BACHELOR,FEMALE,0
